RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,SU_TOUR_INTRST_VALUE,GG_IC_TOUR_INTRST_VALUE,BS_TOUR_INTRST_VALUE,CHN_DJ_TOUR_INTRST_VALUE,CB_TOUR_INTRST_VALUE,GN_US_TOUR_INTRST_VALUE,GB_DG_TOUR_INTRST_VALUE,JN_GJ_TOUR_INTRST_VALUE,JNBK_TOUR_INTRST_VALUE,GW_TOUR_INTRST_VALUE,JJ_TOUR_INTRST_VALUE
53376141,20220829,M,60대,서울특별시,300이상500만원 미만,예전과 비슷하다,약간 적어졌다,많이 커졌다,많이 적어졌다,약간 커졌다,많이 적어졌다,약간 적어졌다,약간 적어졌다,많이 적어졌다,예전과 비슷하다,약간 커졌다
53322272,20220829,M,60대,서울특별시,500이상700만원 미만,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,많이 커졌다,약간 커졌다
53373574,20220829,M,60대,인천광역시,700만원 이상,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,많이 커졌다
53360138,20220829,M,60대,인천광역시,700만원 이상,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다
53376209,20220829,M,50대,대구광역시,700만원 이상,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다
53344044,20220829,M,50대,대구광역시,700만원 이상,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다
53327882,20220829,M,50대,부산광역시,700만원 이상,많이 적어졌다,많이 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53327401,20220829,M,50대,부산광역시,300이상500만원 미만,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53374331,20220829,M,50대,부산광역시,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,많이 적어졌다
53333145,20220829,M,40대,경기도,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다
53350392,20220829,M,40대,경기도,700만원 이상,약간 적어졌다,약간 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,많이 커졌다,약간 적어졌다
53361656,20220829,M,40대,경기도,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 커졌다,많이 커졌다,약간 커졌다,많이 커졌다
53355783,20220829,M,40대,경기도,700만원 이상,예전과 비슷하다,약간 커졌다,약간 커졌다,많이 커졌다,약간 커졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,많이 커졌다
53341689,20220829,M,40대,경기도,700만원 이상,예전과 비슷하다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,많이 커졌다
53327612,20220829,M,40대,경기도,700만원 이상,약간 적어졌다,약간 적어졌다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,많이 적어졌다,약간 적어졌다
53330687,20220829,M,40대,경기도,700만원 이상,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다
53328620,20220829,M,40대,경기도,300이상500만원 미만,약간 적어졌다,많이 커졌다,많이 커졌다,약간 커졌다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,많이 커졌다,많이 커졌다
53325748,20220829,M,40대,경기도,700만원 이상,약간 적어졌다,많이 적어졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 커졌다
53327136,20220829,M,40대,인천광역시,700만원 이상,많이 적어졌다,예전과 비슷하다,약간 적어졌다,많이 커졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53327206,20220829,M,40대,인천광역시,700만원 이상,많이 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다
53366695,20220829,M,40대,대전광역시,300이상500만원 미만,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 적어졌다
53350203,20220829,M,30대,서울특별시,700만원 이상,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다
53339774,20220829,M,30대,서울특별시,300이상500만원 미만,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53356413,20220829,M,30대,서울특별시,300이상500만원 미만,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다
53328221,20220829,M,30대,경상북도,500이상700만원 미만,많이 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53334070,20220829,M,40대,경상북도,모름,많이 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,많이 커졌다
53339565,20220829,M,40대,경상북도,300이상500만원 미만,약간 커졌다,많이 커졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,약간 커졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 커졌다,약간 커졌다
53322752,20220829,M,20대,서울특별시,300이상500만원 미만,많이 커졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 커졌다
53323507,20220829,F,30대,서울특별시,300만원 미만,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 커졌다,많이 커졌다
53323649,20220829,M,20대,서울특별시,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53323834,20220829,F,30대,서울특별시,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53324346,20220829,M,20대,서울특별시,700만원 이상,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,많이 커졌다
53324809,20220829,M,50대,서울특별시,500이상700만원 미만,약간 적어졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 적어졌다
53325115,20220829,M,20대,경기도,700만원 이상,약간 커졌다,예전과 비슷하다,약간 커졌다,많이 커졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,약간 커졌다
53325523,20220829,F,40대,경기도,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53326193,20220829,M,60대,경기도,700만원 이상,약간 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,많이 커졌다
53326521,20220829,F,60대,충청남도(세종시 포함),300만원 미만,약간 커졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,많이 커졌다
53326534,20220829,M,60대,대전광역시,700만원 이상,예전과 비슷하다,약간 커졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53326872,20220829,M,30대,강원도,300이상500만원 미만,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 커졌다,많이 커졌다,많이 적어졌다,많이 커졌다
53326889,20220829,M,60대,대전광역시,500이상700만원 미만,약간 적어졌다,약간 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 커졌다,약간 커졌다
53327036,20220829,M,20대,경기도,300이상500만원 미만,많이 커졌다,많이 커졌다,약간 커졌다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,많이 커졌다
53327055,20220829,F,60대,경기도,300만원 미만,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다
53327085,20220829,F,50대,대전광역시,500이상700만원 미만,약간 커졌다,약간 커졌다,예전과 비슷하다,많이 적어졌다,약간 적어졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 커졌다,예전과 비슷하다
53327254,20220829,M,40대,강원도,500이상700만원 미만,약간 커졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다
53328096,20220829,F,20대,충청북도,모름,많이 커졌다,많이 커졌다,많이 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,많이 커졌다,많이 커졌다
53328293,20220829,F,30대,대구광역시,700만원 이상,많이 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,많이 커졌다
53328318,20220829,M,40대,경상남도,300이상500만원 미만,많이 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,많이 적어졌다
53328731,20220829,M,30대,경기도,700만원 이상,많이 적어졌다,많이 적어졌다,약간 커졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,약간 커졌다,약간 적어졌다
53328770,20220829,F,30대,서울특별시,700만원 이상,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다
53329184,20220829,F,50대,경기도,700만원 이상,예전과 비슷하다,약간 커졌다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,많이 커졌다,약간 커졌다,약간 커졌다,많이 커졌다
53329751,20220829,M,60대,강원도,700만원 이상,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다
53329874,20220829,M,40대,충청남도(세종시 포함),500이상700만원 미만,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,많이 커졌다
53329942,20220829,F,20대,경기도,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,많이 커졌다
53329958,20220829,F,30대,서울특별시,300이상500만원 미만,많이 적어졌다,많이 적어졌다,예전과 비슷하다,많이 커졌다,많이 커졌다,많이 커졌다,많이 커졌다,많이 커졌다,많이 커졌다,많이 커졌다,많이 커졌다
53330594,20220829,F,50대,서울특별시,500이상700만원 미만,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 커졌다,약간 적어졌다,약간 커졌다,약간 커졌다
53331253,20220829,M,30대,대구광역시,500이상700만원 미만,예전과 비슷하다,약간 적어졌다,약간 커졌다,약간 적어졌다,약간 커졌다,약간 커졌다,약간 적어졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다
53331390,20220829,M,20대,부산광역시,300이상500만원 미만,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53331589,20220829,F,20대,강원도,700만원 이상,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,많이 커졌다,많이 커졌다,예전과 비슷하다,많이 커졌다
53332898,20220829,F,50대,경기도,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다
53332938,20220829,F,50대,경기도,700만원 이상,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,많이 커졌다
53333043,20220829,M,20대,경기도,700만원 이상,약간 커졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,약간 커졌다
53333081,20220829,F,40대,충청남도(세종시 포함),500이상700만원 미만,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다
53333189,20220829,M,30대,부산광역시,500이상700만원 미만,약간 커졌다,많이 적어졌다,많이 커졌다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,약간 커졌다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,많이 커졌다
53333478,20220829,M,30대,인천광역시,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 커졌다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다
53333667,20220829,F,60대,경기도,300이상500만원 미만,약간 적어졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,많이 커졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다
53334420,20220829,F,30대,전라북도,모름,많이 커졌다,많이 적어졌다,약간 적어졌다,약간 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,약간 커졌다,많이 커졌다
53335368,20220829,F,50대,부산광역시,700만원 이상,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다
53335385,20220829,F,30대,서울특별시,300만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53335662,20220829,F,40대,충청북도,300이상500만원 미만,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,약간 적어졌다,약간 커졌다,약간 적어졌다,많이 적어졌다
53335810,20220829,F,60대,경기도,300이상500만원 미만,예전과 비슷하다,약간 커졌다,약간 적어졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다
53336293,20220829,F,20대,대구광역시,300이상500만원 미만,약간 적어졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,많이 커졌다
53336516,20220829,M,50대,경기도,300이상500만원 미만,약간 적어졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다
53336836,20220829,M,50대,인천광역시,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 적어졌다,많이 적어졌다,약간 적어졌다,약간 적어졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다
53336868,20220829,M,50대,전라남도,500이상700만원 미만,약간 커졌다,약간 커졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 커졌다,많이 적어졌다,약간 적어졌다,약간 커졌다
53337230,20220829,M,30대,충청북도,300만원 미만,예전과 비슷하다,많이 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,약간 적어졌다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53337469,20220829,F,30대,서울특별시,500이상700만원 미만,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,많이 적어졌다,많이 적어졌다,많이 커졌다,약간 적어졌다
53337750,20220829,F,50대,인천광역시,500이상700만원 미만,많이 적어졌다,예전과 비슷하다,약간 커졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,약간 커졌다,예전과 비슷하다
53337772,20220829,F,60대,광주광역시,500이상700만원 미만,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다
53338056,20220829,M,20대,경기도,모름,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,약간 커졌다,많이 커졌다
53338155,20220829,M,60대,경상북도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 적어졌다,많이 적어졌다,많이 적어졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다
53338307,20220829,F,20대,경상남도,모름,약간 적어졌다,많이 적어졌다,약간 커졌다,약간 적어졌다,많이 적어졌다,약간 커졌다,약간 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,약간 커졌다
53338328,20220829,F,50대,전라북도,700만원 이상,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53338797,20220829,F,20대,울산광역시,700만원 이상,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,많이 커졌다,많이 커졌다
53339285,20220829,M,60대,부산광역시,300만원 미만,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다
53339298,20220829,M,30대,경기도,700만원 이상,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다
53339319,20220829,F,60대,인천광역시,300이상500만원 미만,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 적어졌다,예전과 비슷하다,약간 커졌다,약간 커졌다
53339423,20220829,M,50대,충청남도(세종시 포함),700만원 이상,예전과 비슷하다,약간 적어졌다,약간 커졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다
53339821,20220829,F,30대,경기도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 적어졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다
53339966,20220829,M,30대,충청남도(세종시 포함),500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,많이 커졌다
53340336,20220829,M,40대,충청남도(세종시 포함),500이상700만원 미만,많이 적어졌다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,많이 적어졌다
53340983,20220829,F,60대,전라북도,300이상500만원 미만,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다
53341017,20220829,F,40대,경기도,700만원 이상,약간 커졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53341022,20220829,F,60대,인천광역시,300이상500만원 미만,많이 적어졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53341051,20220829,M,20대,서울특별시,700만원 이상,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53341190,20220829,M,30대,대구광역시,300이상500만원 미만,약간 커졌다,약간 커졌다,많이 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,많이 커졌다
53341425,20220829,M,20대,서울특별시,500이상700만원 미만,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 커졌다
53341562,20220829,F,40대,전라남도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53341578,20220829,F,20대,강원도,300만원 미만,약간 커졌다,약간 커졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 커졌다
53342319,20220829,M,60대,강원도,700만원 이상,약간 적어졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다
53342352,20220829,F,50대,제주도,700만원 이상,많이 커졌다,약간 커졌다,예전과 비슷하다,많이 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,많이 커졌다
53342361,20220829,M,30대,전라북도,300만원 미만,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53342839,20220829,F,20대,경기도,모름,약간 커졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53342996,20220829,F,60대,경기도,모름,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다
53343333,20220829,F,60대,경기도,모름,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,약간 커졌다,약간 커졌다
53343526,20220829,F,30대,경기도,700만원 이상,많이 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,많이 커졌다
53344239,20220829,F,30대,경상북도,300이상500만원 미만,많이 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53344603,20220829,F,60대,부산광역시,500이상700만원 미만,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,많이 커졌다,예전과 비슷하다
