"CTPRVN_NM","SIGNGU_NM","SIGNGU_CD","RESIDNT_2030_CNT","IBLLBR_FCLT_CNT","MUSEUM_FCLT_CNT","ARTGR_FCLT_CNT","PRFPLC_FCLT_CNT","FCLT_CNT","IBLLBR_RATE","MUSEUM_RATE","ARTGR_RATE","PRFPLC_RATE","FCLT_RATE","FILE_NAME","BASE_YMD"
"경기도","시흥시","41390","145996","10","1","1","0","12","0.00006849502726102100","0.00000684950272610208","0.00000684950272610208","0.00000000000000000000","0.00008219403271322500","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","안산시","41271","191833","0","5","6","1","12","0.00000000000000000000","0.00002606433720996910","0.00003127720465196290","0.00000521286744199382","0.00006255440930392600","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","안산시 단원구","41273","94144","7","0","0","0","7","0.00007435418082936800","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00007435418082936800","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","안산시 상록구","41271","84721","8","0","0","0","8","0.00009442759174230700","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00009442759174230700","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","안성시","41550","45622","5","3","1","1","10","0.00010959624742448800","0.00006575774845469290","0.00002191924948489760","0.00002191924948489760","0.00021919249484897600","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","안양시","41171","154593","0","3","0","2","5","0.00000000000000000000","0.00001940579457025870","0.00000000000000000000","0.00001293719638017250","0.00003234299095043100","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","안양시 동안구","41173","72028","6","0","0","0","6","0.00008330093852390700","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00008330093852390700","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","안양시 만안구","41171","56828","4","0","0","0","4","0.00007038783698177000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00007038783698177000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","양주시","41630","55467","7","2","2","1","12","0.00012620116465646200","0.00003605747561613210","0.00003605747561613210","0.00001802873780806610","0.00021634485369679300","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","양평군","41830","21393","6","8","3","1","18","0.00028046557285093300","0.00037395409713457700","0.00014023278642546600","0.00004674426214182210","0.00084139671855279800","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
